,location,total_cases,date
150,Oceania,8632.0,2020-06-03
151,Oceania,8632.0,2020-06-04
152,Oceania,8632.0,2020-06-05
153,Oceania,8632.0,2020-06-06
154,Oceania,8712.0,2020-06-07
155,Oceania,8712.0,2020-06-08
156,Oceania,8712.0,2020-06-09
157,Oceania,8712.0,2020-06-10
158,Oceania,8712.0,2020-06-11
159,Oceania,8712.0,2020-06-12
160,Oceania,8712.0,2020-06-13
161,Oceania,8770.0,2020-06-14
162,Oceania,8770.0,2020-06-15
163,Oceania,8770.0,2020-06-16
164,Oceania,8770.0,2020-06-17
165,Oceania,8770.0,2020-06-18
166,Oceania,8770.0,2020-06-19
167,Oceania,8770.0,2020-06-20
168,Oceania,8947.0,2020-06-21
169,Oceania,8947.0,2020-06-22
170,Oceania,8947.0,2020-06-23
171,Oceania,8947.0,2020-06-24
172,Oceania,8947.0,2020-06-25
173,Oceania,8947.0,2020-06-26
174,Oceania,8947.0,2020-06-27
175,Oceania,9199.0,2020-06-28
176,Oceania,9199.0,2020-06-29
177,Oceania,9199.0,2020-06-30
178,Oceania,9199.0,2020-07-01
179,Oceania,9199.0,2020-07-02
180,Oceania,9199.0,2020-07-03
181,Oceania,9199.0,2020-07-04
182,Oceania,9968.0,2020-07-05
183,Oceania,9968.0,2020-07-06
184,Oceania,9968.0,2020-07-07
185,Oceania,9968.0,2020-07-08
186,Oceania,9968.0,2020-07-09
187,Oceania,9968.0,2020-07-10
188,Oceania,9968.0,2020-07-11
189,Oceania,11204.0,2020-07-12
190,Oceania,11204.0,2020-07-13
191,Oceania,11204.0,2020-07-14
192,Oceania,11204.0,2020-07-15
193,Oceania,11204.0,2020-07-16
194,Oceania,11204.0,2020-07-17
195,Oceania,11204.0,2020-07-18
196,Oceania,13113.0,2020-07-19
197,Oceania,13113.0,2020-07-20
198,Oceania,13113.0,2020-07-21
199,Oceania,13113.0,2020-07-22
200,Oceania,13113.0,2020-07-23
201,Oceania,13113.0,2020-07-24
202,Oceania,13113.0,2020-07-25
203,Oceania,15674.0,2020-07-26
204,Oceania,15674.0,2020-07-27
205,Oceania,15674.0,2020-07-28
206,Oceania,15674.0,2020-07-29
207,Oceania,15674.0,2020-07-30
208,Oceania,15674.0,2020-07-31
209,Oceania,15674.0,2020-08-01
210,Oceania,19094.0,2020-08-02
211,Oceania,19094.0,2020-08-03
212,Oceania,19094.0,2020-08-04
213,Oceania,19094.0,2020-08-05
214,Oceania,19094.0,2020-08-06
215,Oceania,19094.0,2020-08-07
216,Oceania,19094.0,2020-08-08
217,Oceania,22676.0,2020-08-09
218,Oceania,22676.0,2020-08-10
219,Oceania,22676.0,2020-08-11
220,Oceania,22676.0,2020-08-12
221,Oceania,22676.0,2020-08-13
222,Oceania,22676.0,2020-08-14
223,Oceania,22676.0,2020-08-15
224,Oceania,25356.0,2020-08-16
225,Oceania,25356.0,2020-08-17
226,Oceania,25356.0,2020-08-18
227,Oceania,25356.0,2020-08-19
228,Oceania,25356.0,2020-08-20
229,Oceania,25356.0,2020-08-21
230,Oceania,25356.0,2020-08-22
231,Oceania,27502.0,2020-08-23
232,Oceania,27502.0,2020-08-24
233,Oceania,27502.0,2020-08-25
234,Oceania,27502.0,2020-08-26
235,Oceania,27502.0,2020-08-27
236,Oceania,27502.0,2020-08-28
237,Oceania,27502.0,2020-08-29
238,Oceania,29312.0,2020-08-30
239,Oceania,29312.0,2020-08-31
240,Oceania,29312.0,2020-09-01
241,Oceania,29312.0,2020-09-02
242,Oceania,29312.0,2020-09-03
243,Oceania,29312.0,2020-09-04
244,Oceania,29312.0,2020-09-05
245,Oceania,30622.0,2020-09-06
246,Oceania,30622.0,2020-09-07
247,Oceania,30622.0,2020-09-08
248,Oceania,30622.0,2020-09-09
249,Oceania,30622.0,2020-09-10
250,Oceania,30622.0,2020-09-11
251,Oceania,30622.0,2020-09-12
252,Oceania,31590.0,2020-09-13
253,Oceania,31590.0,2020-09-14
254,Oceania,31590.0,2020-09-15
255,Oceania,31590.0,2020-09-16
256,Oceania,31590.0,2020-09-17
257,Oceania,31590.0,2020-09-18
258,Oceania,31590.0,2020-09-19
259,Oceania,32426.0,2020-09-20
260,Oceania,32426.0,2020-09-21
261,Oceania,32426.0,2020-09-22
262,Oceania,32426.0,2020-09-23
263,Oceania,32426.0,2020-09-24
264,Oceania,32426.0,2020-09-25
265,Oceania,32426.0,2020-09-26
266,Oceania,33087.0,2020-09-27
267,Oceania,33087.0,2020-09-28
268,Oceania,33087.0,2020-09-29
269,Oceania,33087.0,2020-09-30
270,Oceania,33087.0,2020-10-01
271,Oceania,33087.0,2020-10-02
272,Oceania,33087.0,2020-10-03
273,Oceania,34015.0,2020-10-04
274,Oceania,34015.0,2020-10-05
275,Oceania,34015.0,2020-10-06
276,Oceania,34015.0,2020-10-07
277,Oceania,34015.0,2020-10-08
278,Oceania,34015.0,2020-10-09
279,Oceania,34015.0,2020-10-10
280,Oceania,35249.0,2020-10-11
281,Oceania,35249.0,2020-10-12
282,Oceania,35249.0,2020-10-13
283,Oceania,35249.0,2020-10-14
284,Oceania,35249.0,2020-10-15
285,Oceania,35249.0,2020-10-16
286,Oceania,35249.0,2020-10-17
287,Oceania,37045.0,2020-10-18
288,Oceania,37045.0,2020-10-19
289,Oceania,37045.0,2020-10-20
290,Oceania,37045.0,2020-10-21
291,Oceania,37045.0,2020-10-22
292,Oceania,37045.0,2020-10-23
293,Oceania,37045.0,2020-10-24
294,Oceania,39828.0,2020-10-25
295,Oceania,39828.0,2020-10-26
296,Oceania,39828.0,2020-10-27
297,Oceania,39828.0,2020-10-28
298,Oceania,39828.0,2020-10-29
299,Oceania,39828.0,2020-10-30
300,Oceania,39828.0,2020-10-31
301,Oceania,41845.0,2020-11-01
302,Oceania,41845.0,2020-11-02
303,Oceania,41845.0,2020-11-03
304,Oceania,41845.0,2020-11-04
305,Oceania,41845.0,2020-11-05
306,Oceania,41845.0,2020-11-06
307,Oceania,41845.0,2020-11-07
308,Oceania,45081.0,2020-11-08
309,Oceania,45081.0,2020-11-09
310,Oceania,45081.0,2020-11-10
311,Oceania,45081.0,2020-11-11
312,Oceania,45081.0,2020-11-12
313,Oceania,45081.0,2020-11-13
314,Oceania,45081.0,2020-11-14
315,Oceania,47702.0,2020-11-15
316,Oceania,47702.0,2020-11-16
317,Oceania,47702.0,2020-11-17
318,Oceania,47702.0,2020-11-18
319,Oceania,47702.0,2020-11-19
320,Oceania,47702.0,2020-11-20
321,Oceania,47702.0,2020-11-21
322,Oceania,49611.0,2020-11-22
323,Oceania,49611.0,2020-11-23
324,Oceania,49611.0,2020-11-24
325,Oceania,49611.0,2020-11-25
