location,total_deaths,date,year,month,day
Europe,20287270,11/2/23,2023,2,11
Europe,20287780,12/2/23,2023,2,12
Europe,20290220,13/2/23,2023,2,13
Europe,20293370,14/2/23,2023,2,14
Europe,20296710,15/2/23,2023,2,15
Europe,20299920,16/2/23,2023,2,16
Europe,20307780,17/2/23,2023,2,17
Europe,20308540,18/2/23,2023,2,18
Europe,20309010,19/2/23,2023,2,19
Europe,20311270,20/2/23,2023,2,20
Europe,20313560,21/2/23,2023,2,21
Europe,20316410,22/2/23,2023,2,22
Europe,20319780,23/2/23,2023,2,23
Europe,20326170,24/2/23,2023,2,24
Europe,20326900,25/2/23,2023,2,25
Europe,20327340,26/2/23,2023,2,26
Europe,20330360,27/2/23,2023,2,27
Europe,20333600,28/2/23,2023,2,28
Europe,20337350,1/3/23,2023,3,1
Europe,20341880,2/3/23,2023,3,2
Europe,20347530,3/3/23,2023,3,3
Europe,20348290,4/3/23,2023,3,4
North America,0,22/1/20,2020,1,22
North America,0,23/1/20,2020,1,23
North America,0,24/1/20,2020,1,24
North America,0,25/1/20,2020,1,25
North America,0,26/1/20,2020,1,26
North America,0,27/1/20,2020,1,27
North America,0,28/1/20,2020,1,28
North America,0,29/1/20,2020,1,29
North America,0,30/1/20,2020,1,30
North America,0,31/1/20,2020,1,31
North America,0,1/2/20,2020,2,1
North America,0,2/2/20,2020,2,2
North America,0,3/2/20,2020,2,3
North America,0,4/2/20,2020,2,4
North America,0,5/2/20,2020,2,5
North America,0,6/2/20,2020,2,6
North America,0,7/2/20,2020,2,7
North America,0,8/2/20,2020,2,8
North America,0,9/2/20,2020,2,9
North America,0,10/2/20,2020,2,10
North America,0,11/2/20,2020,2,11
North America,0,12/2/20,2020,2,12
North America,0,13/2/20,2020,2,13
North America,0,14/2/20,2020,2,14
North America,0,15/2/20,2020,2,15
North America,0,16/2/20,2020,2,16
North America,0,17/2/20,2020,2,17
North America,0,18/2/20,2020,2,18
North America,0,19/2/20,2020,2,19
North America,0,20/2/20,2020,2,20
North America,0,21/2/20,2020,2,21
North America,0,22/2/20,2020,2,22
North America,0,23/2/20,2020,2,23
North America,0,24/2/20,2020,2,24
North America,0,25/2/20,2020,2,25
North America,0,26/2/20,2020,2,26
North America,0,27/2/20,2020,2,27
North America,0,28/2/20,2020,2,28
North America,10,29/2/20,2020,2,29
North America,10,1/3/20,2020,3,1
North America,60,2/3/20,2020,3,2
North America,70,3/3/20,2020,3,3
North America,110,4/3/20,2020,3,4
North America,120,5/3/20,2020,3,5
North America,140,6/3/20,2020,3,6
North America,170,7/3/20,2020,3,7
North America,210,8/3/20,2020,3,8
North America,230,9/3/20,2020,3,9
North America,290,10/3/20,2020,3,10
North America,350,11/3/20,2020,3,11
